14:10:36 time x y voltage current 
14:10:37 time x y voltage current 
14:10:38 time x y voltage current 
14:10:39 time x y voltage current 
14:10:40 time x y voltage current 
14:10:41 time x y voltage current 
14:10:42 time x y voltage current 
14:10:43 time x y voltage current 
14:10:44 time x y voltage current 
14:10:45 time x y voltage current 
14:10:46 time x y voltage current 
14:10:47 time x y voltage current 
14:10:48 time x y voltage current 
14:20:05 298 19.37 39.03 69.23 41.1 1
14:20:06 299 39.2 14.26 9.67 21.56 1
14:20:07 300 36.35 8.5 40.44 39.21 1
14:20:08 301 95.87 58.4 25.58 75.54 1
14:20:09 302 13.89 85.86 65.38 8.94 1
14:20:10 303 48.81 87.19 54.33 29.89 1
14:20:11 304 38.37 78.33 4.37 84.97 1
14:20:12 305 94.32 32.67 74.39 13.68 1
14:20:13 306 71.7 43.62 54.79 10.9 1
14:20:14 307 57.89 64.47 32.46 94.24 1
14:20:15 308 72.97 72.9 33.44 68.84 1
14:20:16 309 31.3 59.03 44.37 45.19 1
14:20:17 310 44.88 9.75 54.13 93.7 1
14:20:18 311 96.94 8.45 23.58 35.3 1
14:20:19 312 86.78 27.96 20.27 81.1 1
14:20:20 313 60.63 94.67 94.78 32.33 1
14:20:21 314 38.28 49.56 43.23 96.17 1
14:20:22 315 14.03 75.69 90.4 87 1
14:20:23 316 48.59 23.84 55.84 79.89 1
14:20:24 317 82.87 0.2 25.07 27.75 1
14:20:25 318 9.95 79.21 21.44 6.88 1
14:20:26 319 87.66 45.02 42.19 74.44 1
14:20:27 320 72.98 62.47 55.53 33.61 1
14:20:28 321 57.13 50.31 65.94 95.41 1
14:20:29 322 90.2 20.5 81.33 31.06 1
14:20:30 323 26.72 94.76 88 70.27 1
14:20:31 324 45.2 96.7 94.2 33.67 1
14:20:32 325 76.28 81.61 61.1 71.12 1
14:20:33 326 55.16 39.82 56.62 15.76 1
14:20:34 327 76.3 88.07 82.11 7.47 1
14:20:35 328 89.62 83.58 75.57 16.98 1
14:20:36 329 27.4 65.85 77.05 17.6 1
14:20:37 330 86.36 58.38 48.67 13.07 1
14:20:38 331 53.14 36.66 83.35 98.34 1
14:20:39 332 33.35 77.54 32.01 9.63 1
14:20:40 333 59.15 93.11 80.75 14.31 1
14:20:41 334 32.93 37.36 30.07 9.22 1
14:20:42 335 25.42 12.17 16.7 15.04 1
14:20:43 336 95.76 92.27 32.02 23.16 1
14:20:44 337 58.12 9.07 40.76 44.47 1
14:20:45 338 67.45 89.43 57.54 20.58 1
14:20:46 339 26.09 40.88 18.92 59.45 1
14:20:47 340 18.42 50.93 69.08 77.58 1
14:20:48 341 44.04 49.82 91.89 76.97 1
14:20:49 342 87.18 21.95 86.2 12.6 1
14:20:50 343 34.13 2.89 27.64 29.89 1
14:20:51 344 95.17 59.67 53.05 53.29 1
14:20:52 345 68.75 93.81 97.76 36.19 1
14:20:53 346 83.24 55.3 56.78 9.32 1
14:20:54 347 96.19 75.71 68.77 14.6 1
14:20:55 348 26.63 37.84 92.18 70.68 1
14:20:56 349 87.67 84.07 47.64 74.85 1
14:20:57 350 6.01 33.83 87.45 40.15 1
14:20:58 351 36.73 15.09 70.05 31.9 1
14:20:59 352 74.77 23.09 85.19 43.51 1
14:21:00 353 16.9 82.94 79.71 0.13 1
14:21:01 354 38.24 36.49 9.45 34.42 1
14:21:02 355 12.19 78.22 49.02 38.83 1
14:21:03 356 16.06 41.2 9.51 3.72 1
14:21:04 357 25.26 57.15 78.57 31.28 1
14:21:05 358 90.99 66.02 71.44 27.72 1
14:21:06 359 81.12 41.48 59.62 55.88 1
14:21:07 360 64.57 44.8 99.4 81.47 1
14:21:08 361 27.74 79.11 81.61 65.98 1
14:21:09 362 15.6 91.06 0.4 27.8 1
14:21:10 363 69.28 49.42 66.64 85.34 1
14:21:11 364 90.63 76.15 89.07 15.88 1
14:21:12 365 33.3 67.64 47.17 24.28 1
14:21:13 366 33.65 18.6 52.01 14.77 1
14:21:14 367 60.08 11.62 70.66 24.65 1
14:21:15 368 56.43 70.05 6.12 84.18 1
14:21:16 369 49.16 87.73 50.16 64.76 1
14:21:17 370 78.78 50.56 92.57 48.05 1
14:21:18 371 99.99 59.2 33.39 90.62 1
14:21:19 372 35.34 22.46 6.49 68.64 1
14:21:20 373 68.92 85.63 35.74 53.87 1
14:21:21 374 18.69 98.44 5.2 46.81 1
14:21:22 375 7.89 11.17 22.98 66.96 1
14:21:23 376 35.32 55.2 8.43 37.43 1
14:21:24 377 69.7 37.8 69.36 59.7 1
14:21:25 378 14.58 73.69 73.35 73.89 1
14:21:26 379 10.56 94.56 42.6 40.4 1
14:21:27 380 70.46 64.32 29.04 39.37 1
14:21:28 381 49.95 64.79 93.25 68.64 1
14:21:29 382 63.22 98.45 15.45 71.12 1
14:21:30 383 9.62 38.43 38.07 44.95 1
14:21:31 384 93.64 46.51 82.38 63.34 1
14:21:32 385 84.31 51.73 23.03 98.9 1
14:21:33 386 25.41 96.39 72.78 35.97 1
14:21:34 387 90.94 15.38 76.38 61.4 1
14:21:35 388 79.7 5.41 0.76 29.64 1
14:21:36 389 70.21 94.01 98.29 33.43 1
14:21:37 390 92.46 13.73 4.54 2.08 1
14:21:38 391 52.17 42.62 47.03 45.8 1
14:21:39 392 89.13 29.4 9.13 73.43 1
14:21:40 393 81.13 32.17 72.32 6.54 1
14:21:41 394 28.55 45.1 42.52 19.49 1
14:21:42 395 60.49 18.89 80.89 40.18 1
14:21:43 396 24.31 81.65 69.83 94.52 1
14:21:44 397 75.66 68.11 27.94 68.12 1
14:21:45 398 81.85 32.49 70.2 34.02 1
14:21:46 399 75.11 17.23 79.83 64.23 1
14:21:47 400 46.64 88.97 37.66 27.77 1
14:21:48 401 21.13 9.98 34.31 49.69 1
14:21:49 402 55.09 76.83 69.18 15.58 1
14:21:50 403 95.73 50.06 55.77 20.04 1
14:21:51 404 31.71 25.59 14.55 7.36 1
14:21:52 405 93.71 42.5 75.49 75.56 1
14:21:53 406 74.99 45.69 9.58 50.1 1
14:21:54 407 62.92 89.42 14.33 9.55 1
14:21:55 408 78.38 52 37.32 99.52 1
14:21:56 409 61.99 71.64 49.21 17.07 1
14:21:58 410 48.47 18.38 32.66 44.19 1
14:21:59 411 68.44 88.43 64.23 0.15 1
14:22:00 412 14.01 78.79 7.51 7.72 1
14:22:01 413 21.29 83 83.29 96.29 1
14:22:02 414 28.69 92.87 46.39 91.61 1
14:22:03 415 82.29 60.72 1.16 60.67 1
14:22:04 416 12.71 38.49 60.19 74.7 1
14:22:05 417 10.13 9.39 91.78 58.6 1
14:22:06 418 27.77 24.43 2.79 96.22 1
14:22:07 419 12.85 67.03 96.37 26.87 1
14:22:08 420 45.82 3.88 34.6 67.11 1
14:22:09 421 86.89 17.89 63.4 15.57 1
14:22:10 422 10.75 9.78 7.18 93.05 1
14:22:11 423 48.61 37.53 88.5 46.58 1
14:22:12 424 96.96 18.66 78.54 18.39 1
14:22:13 425 29.21 94.16 23.16 66.79 1
14:22:14 426 17.35 33.25 48.68 87.89 1
14:22:15 427 27.76 22.33 97.23 34.59 1
14:22:16 428 10.35 56.14 38.54 75.55 1
14:22:17 429 38.73 9.55 18.64 22.48 1
14:22:18 430 47.4 48.62 15.28 96.01 1
14:22:19 431 86.15 3.77 42.59 83.11 1
14:22:20 432 22.44 21.12 1.5 51.66 1
14:22:21 433 15.27 24.66 18.44 32.63 1
14:22:22 434 57.92 67.13 20.52 85.68 1
14:22:23 435 89.46 17.74 20.26 99.82 1
14:22:24 436 73.88 58.81 75.36 12.61 1
14:22:25 437 68.36 94.01 35.1 15.76 1
14:22:26 438 42.62 50.38 11.76 28.77 1
14:22:27 439 54.16 54.36 11.87 76.6 1
14:22:28 440 75.48 13.37 28.25 90.76 1
14:22:29 441 38.04 46.69 23.38 95.96 1
14:22:30 442 13.81 43.9 81.63 3.27 1
14:22:31 443 61.64 1.89 3.08 35.51 1
14:22:32 444 60.7 78.45 48.13 29.06 1
14:22:33 445 72.46 83.23 44.82 15.07 1
14:22:34 446 33.61 56.59 43.85 87.77 1
14:22:35 447 10.94 55.73 64.36 86.42 1
14:22:36 448 69.1 92.62 77.17 7.14 1
14:22:37 449 39.31 0.54 3.09 53.13 1
14:22:38 450 44.45 84.72 56.4 6.08 1
14:22:39 451 86.62 59.49 41.6 47.31 1
14:22:40 452 37.93 89.73 76.38 10.38 1
14:22:41 453 72.96 21.19 25.46 6.56 1
14:22:42 454 77.79 69.31 94.34 88.73 1
14:22:43 455 25.03 58.7 75.15 94.14 1
14:22:44 456 51.31 52.32 1.27 90.62 1
14:22:45 457 52.87 4.36 43.75 97.32 1
14:22:46 458 89.09 0.14 3.4 75.7 1
14:22:47 459 59.63 45 23.01 97.57 1
14:22:48 460 34.73 99.39 7.94 7.69 1
14:22:49 461 20.58 33.41 14.25 98.37 1
14:22:50 462 2.71 8.58 87.1 27.75 1
14:22:51 463 67.28 62.25 21.88 18.59 1
14:22:52 464 14.56 23.16 9.21 67.44 1
14:22:53 465 27.53 52.96 64.75 16.62 1
14:22:54 466 53.1 68.16 92.32 12.73 1
14:22:55 467 13.15 15.33 10.29 47.89 1
14:22:56 468 14.71 18.24 55.58 35.29 1
14:22:57 469 51.65 69.84 33.66 54.37 1
14:22:58 470 78.43 20.75 82.12 45.71 1
14:22:59 471 83.01 4 64.3 97.57 1
14:23:00 472 27.17 73.51 65.01 54.7 1
14:23:01 473 26.46 29.75 71.32 79.57 1
14:23:02 474 37.87 63.63 61.51 89.71 1
14:23:03 475 89.73 29.84 92.53 31.51 1
14:23:04 476 54.58 94.86 85.42 66.25 1
14:23:05 477 1.12 4.84 91.88 19.17 1
14:23:06 478 97.37 90.78 70.25 11.6 1
14:23:07 479 79.9 2.7 53.35 47.98 1
14:23:08 480 77.61 22.08 51.5 4.21 1
14:23:09 481 37.2 72.84 34.57 75.08 1
14:23:10 482 36.46 96.09 64.78 26.19 1
14:23:11 483 25.92 57.3 57.7 80.51 1
14:23:12 484 52.15 43.12 46.75 53.28 1
14:23:13 485 47.96 38.63 72.45 45.32 1
14:23:14 486 29.41 42.7 56.93 9.3 1
14:23:15 487 45.41 10.27 57.28 23.02 1
14:23:16 488 32.36 8.78 27.23 69.56 1
14:23:17 489 81.62 61.8 44.63 18.07 1
14:23:18 490 57.88 9.4 44.27 83.81 1
14:23:19 491 66.7 1.97 64.31 18.85 1
14:23:20 492 45.09 11.06 72.13 93.05 1
14:23:21 493 49.7 44.58 38.37 79.11 1
14:23:22 494 87.28 95.3 88.41 32.69 1
14:23:23 495 5.56 45.69 55.71 37.92 1
14:23:24 496 54.47 82.94 7.47 36.08 1
14:23:25 497 44.74 52.11 54.16 2.62 1
14:23:26 498 61.52 98.43 86.43 28.22 1
14:23:27 499 0.4 50.73 47.08 45.49 1
14:23:28 500 61.8 19.2 38.54 11.49 1
14:23:29 501 63.79 76.91 90.6 51.07 1
14:23:30 502 72.2 79 83.76 77.76 1
14:23:31 503 24.68 39.47 15.68 79.15 1
14:23:32 504 22.41 23.15 15.22 67.15 1
14:23:33 505 75.27 69.39 69.78 36.78 1
14:23:34 506 67.81 56.2 65.01 68.22 1
14:23:35 507 6.93 12.08 13.7 68.73 1
14:23:36 508 31.29 52.24 80.22 95.08 1
14:23:37 509 29.15 70.82 46.14 1.34 1
14:23:38 510 49.81 29.9 79.1 74.5 1
14:23:39 511 69.37 94.78 53.65 91.78 1
14:23:40 512 17.93 68.88 58.93 93.21 1
14:23:41 513 38.26 28.7 29.99 6.07 1
14:23:42 514 84.9 95 74.29 91.84 1
14:23:43 515 7.07 88 60.57 38.37 1
14:23:44 516 40.24 40.79 33.44 69.39 1
14:23:45 517 11.6 79.59 70.73 61.42 1
14:23:46 518 9.48 49.83 35.91 78.86 1
14:23:47 519 44.61 89.57 70.64 62.55 1
14:23:48 520 58.44 29.56 55.75 96.71 1
14:23:49 521 58.26 85.75 2.77 43.16 1
14:23:50 522 80.74 77.07 34.99 87.82 1
14:23:51 523 65.06 95.57 26.18 5.29 1
14:23:52 524 98.87 91.5 13.69 39.25 1
14:23:53 525 25.39 71.11 64.59 48.22 1
14:23:54 526 95.51 6.35 10.48 91.77 1
14:23:55 527 74.24 33.2 97.51 62.71 1
14:23:56 528 37.65 22.95 73.83 51.16 1
14:23:57 529 25.97 8.42 10.43 12.56 1
14:23:58 530 96.62 48.92 91.46 17.13 1
14:23:59 531 65.22 18.88 41.85 64.08 1
14:24:00 532 10.38 55.54 3.32 35.77 1
14:24:01 533 26.65 67.91 84 22.15 1
14:24:02 534 74.27 94.48 13.91 48.5 1
14:24:03 535 27.68 11.41 11.21 65.33 1
14:24:04 536 34.37 85.04 16.48 60.34 1
14:24:05 537 93.47 26.92 72.9 90.08 1
14:24:06 538 75.84 64.36 7.21 41.06 1
14:24:07 539 83.24 49.07 5.13 93.62 1
14:24:08 540 4.61 8.46 29.38 31.26 1
14:24:09 541 76.38 13.37 53.42 50.65 1
14:24:10 542 7.85 67.33 99.15 35.53 1
14:24:11 543 78.75 10.36 0.85 13.11 1
14:24:12 544 95.41 17.34 73.46 88.87 1
14:24:13 545 44.27 46.35 78.95 20.11 1
14:24:14 546 10.71 86.17 61.17 93.95 1
14:24:15 547 35.23 66.31 87.57 39.85 1
14:24:16 548 74.77 16.95 71.12 51.14 1
14:24:17 549 30.33 24.53 1.78 38.18 1
14:24:18 550 34.74 85.82 89.84 57.07 1
14:24:19 551 91.87 0.93 73.72 70.61 1
14:24:20 552 11.3 74.58 83.73 6.7 1
14:24:21 553 91.92 57.18 95.58 36.19 1
14:24:22 554 3.53 74.53 56.3 14.24 1
14:24:23 555 60.69 17.46 8.19 95.93 1
14:24:24 556 83.78 95.76 35.77 58.54 1
14:24:25 557 12.71 6.89 9.68 43.04 1
14:24:26 558 31.42 11.47 81.23 23.28 1
14:24:27 559 12.41 54.94 93.9 23.71 1
14:24:28 560 29.51 77.63 30.42 21.43 1
14:24:29 561 34.81 25.99 57.62 38.34 1
14:24:30 562 0.51 13.92 52.59 61.21 1
14:24:31 563 31.39 60.79 57.13 15.16 1
14:24:32 564 56.55 92.91 73.71 69.26 1
14:24:33 565 99.8 83.39 12.3 31.22 1
14:24:34 566 94.87 93.53 54.51 7.27 1
14:24:35 567 48.46 48.4 30.99 77.98 1
14:29:45 877 71.51 26.46 29.78 96.42 1
14:29:46 878 97.92 63.64 92.31 11.07 1
14:29:47 879 70.5 8.34 53.71 83.22 1
14:29:48 880 78.97 2.59 58.96 93.69 1
14:29:49 881 20.84 14.54 28.98 72.5 1
14:29:50 882 46.84 13.89 57.92 56.97 1
14:29:51 883 84.39 62.64 26.86 62.81 1
14:29:52 884 83.4 8.98 8.52 66.4 1
14:29:53 885 23.28 49.69 15.57 51.06 1
14:29:54 886 74.13 18.36 47.27 86.99 1
14:29:55 887 85.39 43.64 13.86 31.2 1
14:29:56 888 47.52 48.47 98.32 34.41 1
14:29:57 889 66.36 61.72 49.98 77.12 1
14:29:58 890 71.5 57.16 70.16 42 1
14:29:59 891 65.51 23.86 25.22 12.34 1
14:30:00 892 12.98 72.82 63.97 40.15 1
14:30:01 893 37.75 83.14 69.32 61.03 1
14:30:02 894 32.83 84.89 12.08 6.95 1
14:30:03 895 3.24 59.36 93.95 88.64 1
14:30:04 896 3 7.8 19.83 50.53 1
14:30:05 897 46.33 28.97 94.86 72.8 1
14:30:06 898 56.27 18.15 84.94 22.62 1
14:30:07 899 79.87 34.92 99.74 51.37 1
14:30:08 900 92.08 69.89 93.37 57.59 1
14:30:09 901 93.76 18.58 69.93 31.5 1
14:30:10 902 1.72 39.25 92.53 34.55 1
14:30:11 903 24.13 4.61 41.51 27.38 1
14:30:12 904 58.73 66.17 52.37 56.64 1
14:30:13 905 29.81 44.67 67.71 8.77 1
14:30:14 906 47.27 26.67 2.45 68.11 1
14:30:15 907 63.98 35.45 16.01 66.98 1
14:30:16 908 43.26 35.85 17.5 99.53 1
14:30:17 909 54 2.44 22.15 33.87 1
14:30:18 910 37.36 21.89 85.24 29.44 1
14:30:19 911 91.79 78.61 87.03 85.54 1
14:30:20 912 41.21 31.43 40.6 25.6 1
14:30:21 913 97.2 56.96 17.03 98.92 1
14:30:22 914 96.21 9.56 33.47 20.33 1
14:30:23 915 14.18 74.98 47.71 78.17 1
14:30:25 916 94.08 67.47 88.42 77.48 1
14:30:26 917 10.43 63.72 45.14 53.69 1
14:30:27 918 99.58 62.65 53.22 53.57 1
14:30:28 919 65.1 75.38 87.45 2.45 1
14:30:28 920 97.27 72.68 31.89 89.06 1
14:30:29 921 51.29 18.92 74.59 48.48 1
14:30:31 922 75.88 91.63 47.4 72.08 1
14:30:32 923 1.19 80.87 92.41 15.38 1
14:30:33 924 55.85 40.12 93.55 66.28 1
14:30:34 925 3.83 38.69 19.96 3.4 1
14:30:35 926 1.33 73.18 56.98 66.44 1
14:30:36 927 48.55 44.43 68.89 45.82 1
14:30:37 928 17.11 0.78 34.87 68.4 1
14:30:40 930 69.75 7.84 29.59 16.08 1
14:30:42 933 1.09 64.29 67.66 2.29 1
14:30:44 935 85.92 19.89 29.2 33.18 1
14:30:45 936 45.15 60.07 17.67 1 1
14:30:46 937 0.18 11.21 67.28 4.02 1
14:30:47 938 49.9 87.24 7.43 51.24 1
14:30:48 939 60.42 64.42 17.68 8.97 1
14:30:49 940 8.84 86.58 54.8 25.95 1
14:30:50 941 87.37 89.68 94.36 7.07 1
14:30:51 942 46.56 31.66 1.28 87.78 1
14:30:52 943 99.14 11.23 2.65 0.23 1
14:30:53 944 75.52 70.31 2.52 20.67 1
14:30:54 945 30.38 20.19 21.67 30.56 1
14:30:55 946 31.41 88.95 34.58 81.32 1
14:30:56 947 76.19 42.02 32.56 36.61 1
14:30:57 948 6.43 50.24 45.59 15.27 1
14:30:58 949 36.82 0.38 41.23 24.18 1
14:30:59 950 90.06 35.58 31.25 89.2 1
14:31:00 951 46.81 33.9 89.43 22.33 1
14:31:01 952 4.21 91.96 43 34.59 1
14:31:02 953 12.15 64.68 65.16 43.57 1
14:31:03 954 53.63 99.75 24.88 29.82 1
14:31:04 955 41.76 57.45 66.43 48.19 1
14:31:05 956 7.69 12.01 63.47 44.51 1
14:31:06 957 12.4 4.7 68.69 2.45 1
14:31:07 958 40.28 99.95 91.66 87.1 1
14:31:08 959 33.84 81.08 9.42 38.06 1
14:31:09 960 73.04 52.43 72.65 85.19 1
14:31:10 961 17.11 37.8 28.75 70.74 1
14:31:11 962 37.55 53.64 0.55 79.31 1
14:31:12 963 11.09 66.99 27.5 18.79 1
14:31:13 964 79.01 90.97 63.3 91.41 1
14:31:14 965 95.67 31.99 93.87 35.95 1
14:31:15 966 31.93 85.52 23.04 65.78 1
14:31:16 967 15.39 22.8 41.74 35.76 1
14:31:17 968 73.34 6.35 67.97 82.28 1
14:31:18 969 18.05 79.89 27.41 17.52 1
14:31:19 970 24.9 89.22 52.2 96.86 1
14:31:20 971 91.07 23.87 61.39 10.24 1
14:31:21 972 69.97 29.74 89.25 48.62 1
14:31:22 973 42.57 91.57 99.04 55.74 1
14:31:23 974 42.61 37.26 50.18 58 1
14:31:24 975 60.07 91.93 93.77 33.41 1
14:31:25 976 98.28 61.74 15.68 16.33 1
14:31:26 977 41.62 43.09 33.86 66.53 1
14:31:27 978 32.3 86.06 63.38 23.37 1
14:31:28 979 9.92 24.76 33.62 79.9 1
14:31:29 980 54.51 22.87 28.51 97.08 1
14:31:30 981 14.43 27.55 52.82 57.05 1
14:31:31 982 64.82 2.99 15.05 24.88 1
14:31:32 983 66.6 32.47 3.83 39.63 1
14:31:33 984 94.92 8.82 58.29 93.19 1
14:31:34 985 70.56 73.97 9.52 12.18 1
14:31:35 986 17.05 43.38 78.71 49.36 1
14:31:36 987 29.43 42.09 72.74 39.36 1
14:31:37 988 66.86 6.35 19.25 21.36 1
14:31:38 989 29.22 47.76 18.44 43.66 1
14:31:39 990 75.32 71.26 0.71 40.13 1
14:31:40 991 74.25 15.76 65.01 69.16 1
14:31:41 992 24.58 23.3 62.35 95.14 1
14:31:42 993 36.35 59.63 74.68 47.95 1
14:31:43 994 39.21 45.4 9.37 48.7 1
14:31:44 995 95.24 45.29 27.56 39.84 1
14:31:45 996 34.85 98.2 2.38 93.3 1
14:31:46 997 27.75 58.14 90 86.02 1
14:31:47 998 43.88 92.78 29.17 24.62 1
14:31:48 999 69.84 64.17 12.43 34.89 1
14:31:49 1000 59.73 38.62 40.19 96.09 1
14:31:50 1001 98.25 14.86 44.03 37.46 1
14:31:51 1002 60.27 53.4 86.17 55.5 1
14:31:52 1003 98.7 13.72 95.35 33.54 1
14:31:53 1004 11.91 97.73 26.83 39.67 1
14:31:54 1005 55.86 16.83 25.68 99.75 1
14:31:55 1006 9.6 54.85 24.36 79.44 1
14:31:56 1007 19.02 36.8 14.33 78.75 1
14:31:57 1008 75.42 54.53 74.83 73.67 1
14:31:58 1009 69.39 18.86 11.13 29.66 1
14:31:59 1010 72.27 97.3 85.17 70.96 1
14:32:00 1011 11.02 80.51 4.5 22.93 1
14:32:01 1012 78.24 31.33 62.6 34.1 1
14:32:02 1013 48.17 88.29 33.84 57.77 1
14:32:03 1014 43.13 58.21 37.21 62.15 1
14:32:04 1015 95.01 51.55 40.9 70.43 1
14:32:05 1016 6.07 15.73 44.1 75.47 1
14:32:06 1017 34.59 55.23 5.13 6.85 1
14:32:07 1018 52.53 90.3 77.82 63.55 1
14:32:08 1019 70.8 82.32 86.48 49.04 1
14:32:09 1020 13.65 49.08 83.14 61.82 1
14:32:10 1021 37.36 16.97 19.59 80.5 1
14:32:11 1022 75.18 56.8 42.65 70.19 1
14:32:12 1023 8.35 83.55 40.61 14.42 1
14:32:13 1024 99.28 84.71 89.9 33.87 1
14:32:14 1025 39.94 95.03 40.72 92.47 1
14:32:15 1026 85.32 18.54 56.01 56.12 1
14:32:16 1027 0.85 42.48 5.15 14.51 1
14:32:17 1028 91.57 88.29 76.33 28.93 1
14:32:18 1029 5.26 95.92 9.42 80.45 1
14:32:19 1030 52.72 52.08 50.63 61.07 1
14:32:20 1031 35.62 91.25 75.5 34.9 1
14:32:21 1032 75.96 65.39 68.77 15.89 1
14:32:22 1033 60.41 9.49 8.35 45.73 1
14:32:23 1034 28.03 64.36 1.84 28.89 1
14:32:24 1035 6.84 7 43.4 98.42 1
14:32:25 1036 95.29 19.73 27.34 0.55 1
14:32:26 1037 15.65 36.77 81 68.37 1
14:32:27 1038 88.85 31.63 29.44 24.47 1
14:32:28 1039 22.87 4.93 59.38 98.83 1
14:32:29 1040 70.33 28.14 14.71 30.73 1
14:32:30 1041 37.63 23.07 76.46 65.67 1
14:32:31 1042 87.43 78.31 94.57 94.28 1
14:32:32 1043 85.31 37.97 92.69 80.6 1
14:32:33 1044 57.7 20.03 81.16 73.36 1
14:32:34 1045 56.8 62.15 41.73 45.65 1
14:32:35 1046 93.79 71.17 70.13 16.66 1
14:32:36 1047 76.11 29.5 15.49 46.43 1
14:32:37 1048 57.64 30.2 77.17 95.28 1
14:32:38 1049 53.28 53.63 60.95 40.7 1
14:32:39 1050 31.93 55.51 34.98 17.24 1
14:32:40 1051 93.48 27.66 97.84 51.18 1
14:32:41 1052 47.69 78.99 24.53 4.49 1
14:32:42 1053 41.14 66.27 50.14 34.93 1
14:32:43 1054 37.43 20.26 51.59 13.54 1
14:32:44 1055 49.76 67.08 59.98 7.4 1
14:32:45 1056 97.29 37.14 2.67 50.56 1
14:32:46 1057 90.77 63.62 91.27 22.7 1
14:32:47 1058 19.13 26.24 39.94 12.61 1
14:32:48 1059 53.91 37.78 63.8 1.59 1
14:32:49 1060 16.77 88.34 6.08 57.91 1
14:32:50 1061 54.6 56.23 92.84 92.04 1
14:32:51 1062 76.5 44.43 5.57 26.25 1
14:32:52 1063 11.5 65.56 33.65 8.78 1
14:32:53 1064 2.69 36.33 59.35 93.47 1
14:32:54 1065 99.96 50.61 16.17 19.09 1
14:32:55 1066 76.86 56.12 31.7 30.76 1
14:32:56 1067 93.9 95.5 32.36 10.66 1
14:32:57 1068 83.84 38.45 68.58 38.43 1
14:32:58 1069 90.1 53.67 92.93 23.74 1
14:32:59 1070 72.27 44.93 38.52 32.35 1
14:33:00 1071 56.56 9.17 57 12.99 1
14:33:01 1072 94.68 61.42 30.46 71.17 1
14:33:02 1073 79.22 63.12 97.17 28.38 1
14:33:03 1074 50.85 47.33 93.15 29.62 1
14:33:04 1075 97.9 85.71 77.68 97.88 1
14:33:05 1076 44.9 11.07 88.5 80.25 1
14:33:06 1077 33.53 95 48.88 23.63 1
14:33:07 1078 48.66 41.8 47.38 20.92 1
14:33:08 1079 86.74 85.9 53.28 43.29 1
14:33:09 1080 95.07 10.27 56.28 74.29 1
14:33:10 1081 73.4 53.45 2.66 24.24 1
14:33:11 1082 0.77 95.81 53.87 98.68 1
14:33:12 1083 81.52 31.55 96.56 26.41 1
14:33:13 1084 42.62 85.05 6.65 76.16 1
14:33:14 1086 5.84 36.04 97.43 17.34 1
14:33:15 1086 5.84 36.04 97.43 17.34 1
14:33:16 1087 1.59 31.08 26.13 4.29 1
14:33:17 1088 97.35 47.16 49.62 84.08 1
14:33:18 1089 33.05 2.89 27.37 28.11 1
14:33:19 1090 13.17 83.65 2.4 86.57 1
14:33:20 1091 37.1 5.06 10.81 37.88 1
14:33:21 1092 0.87 64.69 36.55 82.39 1
14:33:22 1093 45.77 15.61 10.45 59.17 1
14:33:23 1094 96.24 33.1 8.8 38.86 1
14:33:24 1095 5.8 66.35 49.73 59.06 1
14:33:25 1096 19.69 25.96 18.25 98.88 1
14:33:26 1097 91.5 60.78 13.34 16.92 1
14:33:27 1098 9.55 62.69 0.12 82.1 1
14:33:28 1099 57.34 6.96 52.6 29.75 1
14:33:29 1100 13.11 74.48 82.15 84.63 1
14:33:30 1101 0.93 11.93 81.05 46.71 1
14:33:31 1102 27.54 91.51 5.87 33.35 1
14:33:32 1103 57.85 55.61 92.41 77.55 1
14:33:33 1104 81.58 10.66 76.43 73.08 1
14:33:34 1105 71.45 89.77 90.01 81 1
14:33:35 1106 52.46 90.13 63.1 9.8 1
14:33:36 1107 97.1 15.69 39.55 10.2 1
14:33:38 1109 71.01 14.8 26.87 68.35 1
14:33:39 1110 90.17 21.7 94.84 91.11 1
14:33:40 1111 33.63 75.88 37.81 61.18 1
14:33:41 1112 67.38 43.69 94.53 25.23 1
14:33:42 1113 99.3 86.94 2.78 80.88 1
14:33:43 1114 97.61 79.21 53.95 69.05 1
14:33:44 1115 68.98 43.96 50.05 21.43 1
14:33:45 1116 34.08 13.14 31.23 31.17 1
14:33:46 1117 28.83 70.79 41.38 19 1
14:33:47 1118 61.97 76.49 52.42 95.03 1
14:33:49 1120 63.44 25.54 79.13 0.54 1
14:33:50 1121 92.49 36.21 10.1 26.11 1
14:33:51 1122 12.09 47.91 87.29 79.47 1
14:33:52 1123 91.61 81.82 4.7 90.9 1
14:33:53 1124 30.61 89.94 38.42 31.48 1
14:33:54 1125 68.75 7.48 71.77 66.36 1
14:33:55 1126 86.69 25.72 35.4 55.66 1
14:33:56 1127 69.68 85.46 77.1 3.76 1
14:33:57 1128 98.6 8.33 34.94 27.43 1
14:33:58 1130 54.62 74.98 13.87 50.86 1
14:34:00 1131 8.07 22.68 89.72 26.22 1
14:34:01 1132 12.53 56.54 97.72 24.62 1
14:34:02 1133 4.45 85.01 4.08 96.06 1
14:34:03 1134 66.82 8.78 86.96 35.57 1
14:34:04 1135 16.26 58.73 1.93 2.95 1
14:34:05 1136 84.46 37.34 58.62 54.13 1
14:34:06 1137 22.79 35.71 57.9 21.38 1
14:34:07 1138 44.04 92.84 48.82 23.16 1
14:34:08 1139 69.15 95.26 94.77 81.68 1
14:34:09 1140 51.8 92.49 6.3 56.26 1
